started_at,2020-01-01 08:00:00+00:00
completed_at,2020-09-30 13:06:22.584607+00:00
""
Resource Utilization
Resource ID,Resource name,Utilization Ratio,Tasks Allocated,Worked Time (seconds),Available Time (seconds),Pool ID,Pool name
Base profile_0,Base profile_0,0.027200359883880944,1072,642072.9158717346,23605309.584607,Base profile pool,Base profile pool
Base profile_1,Base profile_1,0.027378007638193484,1072,646266.3461092924,23605309.584607,Base profile pool,Base profile pool
Base profile_2,Base profile_2,0.02729321700724791,1073,644264.8370159479,23605309.584607,Base profile pool,Base profile pool
Base profile_3,Base profile_3,0.027385611064950594,1071,646445.8273517978,23605309.584607,Base profile pool,Base profile pool
Base profile_4,Base profile_4,0.027221901989378863,1073,642581.4239411172,23605309.584607,Base profile pool,Base profile pool
Base profile_5,Base profile_5,0.02716088286976957,1072,641141.0487321598,23605309.584607,Base profile pool,Base profile pool
Base profile_6,Base profile_6,0.027317367376431523,1071,644834.9139571097,23605309.584607,Base profile pool,Base profile pool
Base profile_7,Base profile_7,0.027312905265212482,1073,644729.5844403832,23605309.584607,Base profile pool,Base profile pool
Base profile_8,Base profile_8,0.027259621549579817,1071,643471.805837056,23605309.584607,Base profile pool,Base profile pool
Base profile_9,Base profile_9,0.02712075885205564,1071,640193.9088722442,23605309.584607,Base profile pool,Base profile pool
Base profile_10,Base profile_10,0.027224172522206904,1072,642635.0205714452,23605309.584607,Base profile pool,Base profile pool
Base profile_11,Base profile_11,0.027160474818373692,1073,641131.4165526336,23605309.584607,Base profile pool,Base profile pool
Base profile_12,Base profile_12,0.027180686260316812,1072,641608.5138968523,23605309.584607,Base profile pool,Base profile pool
Base profile_13,Base profile_13,0.02719800179960773,1072,642017.2525624388,23605309.584607,Base profile pool,Base profile pool
Base profile_14,Base profile_14,0.027199324203107524,1073,642048.4683064473,23605309.584607,Base profile pool,Base profile pool
Base profile_15,Base profile_15,0.027411651253020163,1072,647060.5140528213,23605309.584607,Base profile pool,Base profile pool
