0, 2020-01-08 08:00:00+00:00, 2020-01-15 08:00:00+00:00, 2020-03-04 08:00:00+00:00, 2020-03-11 08:00:00+00:00
1, 2020-03-18 08:00:00+00:00, 2020-03-25 08:00:00+00:00, 2020-06-17 08:00:00+00:00, 2020-06-24 08:00:00+00:00
2, 2020-07-01 07:59:59.999999+00:00, 2020-07-08 07:59:59.999999+00:00, 2020-07-08 07:59:59.999999+00:00, 2020-07-15 07:59:59.999999+00:00
3, 2020-07-22 08:00:00+00:00, 2020-07-29 08:00:00+00:00, 2020-08-26 08:00:00+00:00, 2020-09-02 08:00:00+00:00
4, 2020-09-09 08:00:00+00:00, 2020-09-16 08:00:00+00:00, 2020-09-30 08:00:00+00:00, 2020-10-07 08:00:00+00:00
