started_at,2020-01-01 08:00:00+00:00
completed_at,2020-09-30 14:11:56.550642+00:00
""
Resource Utilization
Resource ID,Resource name,Utilization Ratio,Tasks Allocated,Worked Time (seconds),Available Time (seconds),Pool ID,Pool name
Base profile_0,Base profile_0,0.02713499073692107,1070,640636.6050523842,23609243.550642,Base profile pool,Base profile pool
Base profile_1,Base profile_1,0.027085632531218012,1069,639471.295152718,23609243.550642,Base profile pool,Base profile pool
Base profile_2,Base profile_2,0.02693265732170871,1070,635859.6661742023,23609243.550642,Base profile pool,Base profile pool
Base profile_3,Base profile_3,0.02716804291470144,1069,641416.94196748,23609243.550642,Base profile pool,Base profile pool
Base profile_4,Base profile_4,0.02708742694008085,1070,639513.6597885902,23609243.550642,Base profile pool,Base profile pool
Base profile_5,Base profile_5,0.027102138805465154,1070,639860.9958015324,23609243.550642,Base profile pool,Base profile pool
Base profile_6,Base profile_6,0.027119666789570826,1071,640274.818247235,23609243.550642,Base profile pool,Base profile pool
Base profile_7,Base profile_7,0.027232481080650902,1068,642938.2783213375,23609243.550642,Base profile pool,Base profile pool
Base profile_8,Base profile_8,0.02715486231540285,1067,641105.7579884962,23609243.550642,Base profile pool,Base profile pool
Base profile_9,Base profile_9,0.027112288810010793,1070,640100.6297308905,23609243.550642,Base profile pool,Base profile pool
Base profile_10,Base profile_10,0.027327867341850005,1068,645190.2757933723,23609243.550642,Base profile pool,Base profile pool
Base profile_11,Base profile_11,0.027126655203886105,1069,640439.8094228372,23609243.550642,Base profile pool,Base profile pool
Base profile_12,Base profile_12,0.027164882188596574,1069,641342.3196150734,23609243.550642,Base profile pool,Base profile pool
Base profile_13,Base profile_13,0.02713475998543893,1069,640631.1571844426,23609243.550642,Base profile pool,Base profile pool
Base profile_14,Base profile_14,0.027141605742462008,1069,640792.780329289,23609243.550642,Base profile pool,Base profile pool
Base profile_15,Base profile_15,0.027226484909131262,1068,642796.7132475589,23609243.550642,Base profile pool,Base profile pool
Base profile_16,Base profile_16,0.02716070405322486,1069,641243.676999495,23609243.550642,Base profile pool,Base profile pool
Base profile_17,Base profile_17,0.027244913442778945,1069,643231.7969867283,23609243.550642,Base profile pool,Base profile pool
Base profile_18,Base profile_18,0.02702174487856214,1070,637962.9560012866,23609243.550642,Base profile pool,Base profile pool
Base profile_19,Base profile_19,0.027209106153173547,1069,642386.4139655461,23609243.550642,Base profile pool,Base profile pool
Base profile_20,Base profile_20,0.027163507229213617,1068,641309.8578641289,23609243.550642,Base profile pool,Base profile pool
Base profile_21,Base profile_21,0.027144016067333177,1069,640849.6862762086,23609243.550642,Base profile pool,Base profile pool
Base profile_22,Base profile_22,0.02723026451551556,1069,642885.9468952115,23609243.550642,Base profile pool,Base profile pool
Base profile_23,Base profile_23,0.02717806548526898,1068,641653.5672770125,23609243.550642,Base profile pool,Base profile pool
Base profile_24,Base profile_24,0.027024059354192824,1070,638017.5990201435,23609243.550642,Base profile pool,Base profile pool
Base profile_25,Base profile_25,0.02707544648597638,1069,639230.8103297905,23609243.550642,Base profile pool,Base profile pool
