started_at,2021-07-01 12:47:30.781074+00:00
completed_at,2022-04-01 11:10:12.780859+00:00
""
Resource Utilization
Resource ID,Resource name,Utilization Ratio,Tasks Allocated,Worked Time (seconds),Available Time (seconds),Pool ID,Pool name
Base profile_0,Base profile_0,0.027258468163230753,1071,645139.4681457852,23667487.999784995,Base profile pool,Base profile pool
Base profile_1,Base profile_1,0.02710906960431049,1073,641603.5795453547,23667487.999784995,Base profile pool,Base profile pool
Base profile_2,Base profile_2,0.0273015724181903,1071,646159.63758278,23667487.999784995,Base profile pool,Base profile pool
Base profile_3,Base profile_3,0.027121894357363844,1072,641907.1092343451,23667487.999784995,Base profile pool,Base profile pool
Base profile_4,Base profile_4,0.02716070462440948,1072,642825.6507639162,23667487.999784995,Base profile pool,Base profile pool
Base profile_5,Base profile_5,0.027121046433569464,1072,641887.0410081169,23667487.999784995,Base profile pool,Base profile pool
Base profile_6,Base profile_6,0.027073377931137843,1072,640758.8472988488,23667487.999784995,Base profile pool,Base profile pool
Base profile_7,Base profile_7,0.02695271001225287,1074,637902.9407766797,23667487.999784995,Base profile pool,Base profile pool
Base profile_8,Base profile_8,0.027155639547799332,1072,642705.7731240275,23667487.999784995,Base profile pool,Base profile pool
Base profile_9,Base profile_9,0.02709992901814283,1070,641387.2448319206,23667487.999784995,Base profile pool,Base profile pool
Base profile_10,Base profile_10,0.02711655421803974,1071,641780.7215509748,23667487.999784995,Base profile pool,Base profile pool
Base profile_11,Base profile_11,0.02719196751848563,1071,643565.564934302,23667487.999784995,Base profile pool,Base profile pool
Base profile_12,Base profile_12,0.02711259032609722,1073,641686.9061859928,23667487.999784995,Base profile pool,Base profile pool
Base profile_13,Base profile_13,0.027161363351476123,1071,642841.2411788611,23667487.999784995,Base profile pool,Base profile pool
Base profile_14,Base profile_14,0.027176834917002145,1071,643207.4142702861,23667487.999784995,Base profile pool,Base profile pool
Base profile_15,Base profile_15,0.02720145423658089,1071,643790.091720979,23667487.999784995,Base profile pool,Base profile pool
Base profile_16,Base profile_16,0.027183486870115504,1072,643364.8492907716,23667487.999784995,Base profile pool,Base profile pool
Base profile_17,Base profile_17,0.02717268916848009,1071,643109.2948168903,23667487.999784995,Base profile pool,Base profile pool
Base profile_18,Base profile_18,0.027212496743665774,1070,644051.440124898,23667487.999784995,Base profile pool,Base profile pool
Base profile_19,Base profile_19,0.027114939783861335,1071,641742.5119494309,23667487.999784995,Base profile pool,Base profile pool
Base profile_20,Base profile_20,0.027295348955084377,1071,646012.3438444034,23667487.999784995,Base profile pool,Base profile pool
Base profile_21,Base profile_21,0.027164039308500948,1070,642904.5743596341,23667487.999784995,Base profile pool,Base profile pool
Base profile_22,Base profile_22,0.027254969768929365,1070,645056.6699406386,23667487.999784995,Base profile pool,Base profile pool
Base profile_23,Base profile_23,0.027094479332272655,1071,641258.2644569856,23667487.999784995,Base profile pool,Base profile pool
Base profile_24,Base profile_24,0.027181754627505494,1072,643323.8514595865,23667487.999784995,Base profile pool,Base profile pool
Base profile_25,Base profile_25,0.0272256241310256,1072,644362.1324077052,23667487.999784995,Base profile pool,Base profile pool
Base profile_26,Base profile_26,0.02713919988944986,1071,642316.6877073208,23667487.999784995,Base profile pool,Base profile pool
Base profile_27,Base profile_27,0.027175478804550086,1071,643175.3184951006,23667487.999784995,Base profile pool,Base profile pool
Base profile_28,Base profile_28,0.027202523449219043,1071,643815.3972982616,23667487.999784995,Base profile pool,Base profile pool
Base profile_29,Base profile_29,0.027099706041830162,1071,641381.9675427163,23667487.999784995,Base profile pool,Base profile pool
Base profile_30,Base profile_30,0.027158239990467063,1070,642767.3190696602,23667487.999784995,Base profile pool,Base profile pool
Base profile_31,Base profile_31,0.026992105812794494,1072,638835.3404132405,23667487.999784995,Base profile pool,Base profile pool
Base profile_32,Base profile_32,0.027160961322894868,1071,642831.7261722387,23667487.999784995,Base profile pool,Base profile pool
Base profile_33,Base profile_33,0.02709520843650236,1071,641275.5205225928,23667487.999784995,Base profile pool,Base profile pool
Base profile_34,Base profile_34,0.027099674768403446,1071,641381.2273792648,23667487.999784995,Base profile pool,Base profile pool
Base profile_35,Base profile_35,0.02704344140181877,1071,640050.3248504344,23667487.999784995,Base profile pool,Base profile pool
Base profile_36,Base profile_36,0.02731515623026931,1069,646481.1322921512,23667487.999784995,Base profile pool,Base profile pool
Base profile_37,Base profile_37,0.027081378778748947,1071,640948.2072636727,23667487.999784995,Base profile pool,Base profile pool
Base profile_38,Base profile_38,0.027247875884167355,1071,644888.7755081619,23667487.999784995,Base profile pool,Base profile pool
Base profile_39,Base profile_39,0.02724843514398631,1071,644902.0117832157,23667487.999784995,Base profile pool,Base profile pool
Base profile_40,Base profile_40,0.02711358131680021,1072,641710.3604465636,23667487.999784995,Base profile pool,Base profile pool
Base profile_41,Base profile_41,0.027182298937041396,1071,643336.7338989957,23667487.999784995,Base profile pool,Base profile pool
Base profile_42,Base profile_42,0.027162079003890543,1072,642858.1788737914,23667487.999784995,Base profile pool,Base profile pool
Base profile_43,Base profile_43,0.027175554105324854,1071,643177.1006752838,23667487.999784995,Base profile pool,Base profile pool
Base profile_44,Base profile_44,0.02708732245068949,1071,641088.8790480002,23667487.999784995,Base profile pool,Base profile pool
Base profile_45,Base profile_45,0.027093033431943487,1072,641224.0436282961,23667487.999784995,Base profile pool,Base profile pool
Base profile_46,Base profile_46,0.0272004655960549,1070,643766.693083194,23667487.999784995,Base profile pool,Base profile pool
Base profile_47,Base profile_47,0.027066472290109205,1073,640595.4081226727,23667487.999784995,Base profile pool,Base profile pool
Base profile_48,Base profile_48,0.027183422865910616,1070,643363.3344720205,23667487.999784995,Base profile pool,Base profile pool
Base profile_49,Base profile_49,0.027096762490054507,1071,641312.3010663892,23667487.999784995,Base profile pool,Base profile pool
""
Individual Task Statistics
Name,Count,Min Duration,Max Duration,Avg Duration,Total Duration,Min Waiting Time,Max Waiting Time,Avg Waiting Time,Total Waiting Time,Min Processing Time,Max Processing Time,Avg Processing Time,Total Processing Time,Min Cycle Time,Max Cycle Time,Avg Cycle Time,Total Cycle Time,Min Idle Time,Max Idle Time,Avg Idle Time,Total Idle Time,Min Idle Cycle Time,Max Idle Cycle Time,Avg Idle Cycle Time,Total Idle Cycle Time,Min Idle Processing Time,Max Idle Processing Time,Avg Idle Processing Time,Total Idle Processing Time,Min Cost,Max Cost,Avg Cost,Total Cost
A,10000,1.7976931348623157e+308,0,0,0,0,0,0.0,0.0,360.9979407524342,828.7993907933851,600.7169619969332,6007169.619969332,360.9979407524342,828.7993907933851,600.7169619969332,6007169.619969332,0.0,4.999440079700435e-07,1.2441632975424e-07,0.0012441632975424,360.9979410003871,828.7993910014629,600.7169621213513,6007169.621213513,360.9979410003871,828.7993910014629,600.7169621213513,6007169.621213513,1.0027720576456507,2.3022205299816254,1.6686582277692672,16686.582277692673
D1,11781,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,363.7283682189882,846.7852829579313,599.242568168126,7059676.695588692,363.7283682189882,846.7852829579313,599.242568168126,7059676.695588692,0.0,4.999955081075314e-07,1.236087933437158e-07,0.001456235194382316,363.7283682189882,846.7852829999756,599.2425682917345,7059676.697044924,363.7283682189882,846.7852829999756,599.2425682917345,7059676.697044924,1.0103565783860782,2.352181341549809,1.6645626893559118,19610.213043301996
B,10000,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,370.722668671965,821.5473391709384,599.7535843370325,5997535.843370325,370.722668671965,821.5473391709384,599.7535843370325,5997535.843370325,0.0,4.99869884151849e-07,1.251670944043326e-07,0.001251670944043326,370.72266899980605,821.5473391709384,599.7535844621987,5997535.844621986,370.72266899980605,821.5473391709384,599.7535844621987,5997535.844621986,1.0297851907554583,2.2820759421414953,1.6659821787139784,16659.821787139783
C2,5018,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,382.60436969778874,803.6891995741395,599.6576653308579,3009082.164630245,382.60436969778874,803.6891995741395,599.6576653308579,3009082.164630245,0.0,4.998790927857044e-07,1.2156582215448323e-07,0.0006100172955711969,382.60436999984086,803.6891999989748,599.6576654524232,3009082.1652402594,382.60436999984086,803.6891999989748,599.6576654524232,3009082.1652402594,1.062789915827191,2.232469998817054,1.665715737030158,8358.561568417334
E,10000,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,332.16718262191836,815.7510147657134,599.4191076013032,5994191.076013031,332.16718262191836,815.7510147657134,599.4191076013032,5994191.076013031,0.0,4.99916836815828e-07,1.2529716898939114e-07,0.0012529716898939114,332.1671830001287,815.7510150000453,599.4191077266009,5994191.0772660095,332.1671830001287,815.7510150000453,599.4191077266009,5994191.0772660095,0.9226866183942176,2.2659750410158708,1.6650530766702853,16650.530766702854
C1,4982,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,396.5331292417832,806.9570925408677,601.3713471928817,2996032.0517149363,396.5331292417832,806.9570925408677,601.3713471928817,2996032.0517149363,0.0,4.999876637157286e-07,1.2305772041385125e-07,0.0006130735631018069,396.5331292417832,806.957093000412,601.3713473159393,2996032.052328009,396.5331292417832,806.957093000412,601.3713473159393,2996032.052328009,1.101480914560509,2.241547479280188,1.6704759644246745,8322.311254763728
D2,1781,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,421.4504096703793,815.3799689692943,599.7370595906656,1068131.7031309754,421.4504096703793,815.3799689692943,599.7370595906656,1068131.7031309754,0.0,4.998174745196593e-07,1.2362077904777296e-07,0.00022016860748408362,421.4504100009799,815.3799690008163,599.7370597142859,1068131.7033511433,421.4504100009799,815.3799690008163,599.7370597142859,1068131.7033511433,1.1706955824177203,2.2649443582480395,1.6659362766407377,2967.032508697154
""
Overall Scenario Statistics
KPI,Min,Max,Average,Accumulated Value,Trace Ocurrences
cycle_time,1846.684305,6937.799885,2524.0410597928835,25240410.597928837,10000
processing_time,1846.684305,6937.799885,2544.23035258899,25442303.5258899,10000
idle_cycle_time,1846.684305,6937.799885,2524.0410597928835,25240410.597928837,10000
idle_processing_time,1846.684305,6937.799885,2544.23035258899,25442303.5258899,10000
waiting_time,0.0,0,0.0,0.0,10000
idle_time,0.0,0,0.0,0.0,10000
