started_at,2020-10-01 08:00:00+00:00
completed_at,2021-07-02 14:33:36.228014+00:00
""
Resource Utilization
Resource ID,Resource name,Utilization Ratio,Tasks Allocated,Worked Time (seconds),Available Time (seconds),Pool ID,Pool name
Base profile_0,Base profile_0,0.14906331294613845,1070,3532344.715201014,23696942.228014,Base profile pool,Base profile pool
Base profile_1,Base profile_1,0.14894093658971636,1070,3529444.769752805,23696942.228014,Base profile pool,Base profile pool
Base profile_2,Base profile_2,0.14891766697460648,1070,3528893.351027878,23696942.228014,Base profile pool,Base profile pool
Base profile_3,Base profile_3,0.14917178506865614,1071,3534915.172821666,23696942.228014,Base profile pool,Base profile pool
Base profile_4,Base profile_4,0.14905427922304795,1070,3532130.643586835,23696942.228014,Base profile pool,Base profile pool
Base profile_5,Base profile_5,0.14892716583723892,1070,3529118.445026911,23696942.228014,Base profile pool,Base profile pool
Base profile_6,Base profile_6,0.14909271465456703,1070,3533041.445787051,23696942.228014,Base profile pool,Base profile pool
Base profile_7,Base profile_7,0.1490634531446348,1070,3532348.0374766826,23696942.228014,Base profile pool,Base profile pool
Base profile_8,Base profile_8,0.14913939269397075,1070,3534147.572590118,23696942.228014,Base profile pool,Base profile pool
Base profile_9,Base profile_9,0.14914368941710532,1070,3534249.3917900077,23696942.228014,Base profile pool,Base profile pool
Base profile_10,Base profile_10,0.14906273529222802,1070,3532331.026569671,23696942.228014,Base profile pool,Base profile pool
Base profile_11,Base profile_11,0.1489388197472495,1070,3529394.607059162,23696942.228014,Base profile pool,Base profile pool
Base profile_12,Base profile_12,0.14911797168769814,1071,3533639.96024201,23696942.228014,Base profile pool,Base profile pool
Base profile_13,Base profile_13,0.14916328576146443,1070,3534713.765230166,23696942.228014,Base profile pool,Base profile pool
Base profile_14,Base profile_14,0.14909948172211007,1071,3533201.8045956716,23696942.228014,Base profile pool,Base profile pool
Base profile_15,Base profile_15,0.14894329560779487,1069,3529500.671267926,23696942.228014,Base profile pool,Base profile pool
Base profile_16,Base profile_16,0.14901638429406142,1070,3531232.6496439064,23696942.228014,Base profile pool,Base profile pool
Base profile_17,Base profile_17,0.1490709827810945,1071,3532526.4668368665,23696942.228014,Base profile pool,Base profile pool
Base profile_18,Base profile_18,0.14887899892497505,1070,3527977.036489692,23696942.228014,Base profile pool,Base profile pool
Base profile_19,Base profile_19,0.14898639708800615,1070,3530522.0445544347,23696942.228014,Base profile pool,Base profile pool
Base profile_20,Base profile_20,0.1489660581069024,1070,3530040.072894242,23696942.228014,Base profile pool,Base profile pool
Base profile_21,Base profile_21,0.14904861514738038,1071,3531996.422312965,23696942.228014,Base profile pool,Base profile pool
Base profile_22,Base profile_22,0.14903411404436953,1070,3531652.7905126745,23696942.228014,Base profile pool,Base profile pool
Base profile_23,Base profile_23,0.14894851391403474,1070,3529624.329169421,23696942.228014,Base profile pool,Base profile pool
Base profile_24,Base profile_24,0.1490610970308628,1070,3532292.204784745,23696942.228014,Base profile pool,Base profile pool
Base profile_25,Base profile_25,0.14883975644370218,1070,3527047.109678085,23696942.228014,Base profile pool,Base profile pool
Base profile_26,Base profile_26,0.14874759518629851,1070,3524863.1696857293,23696942.228014,Base profile pool,Base profile pool
Base profile_27,Base profile_27,0.14905814227776895,1071,3532222.186171382,23696942.228014,Base profile pool,Base profile pool
Base profile_28,Base profile_28,0.14908130227147282,1071,3532771.007204184,23696942.228014,Base profile pool,Base profile pool
Base profile_29,Base profile_29,0.14891204918418058,1070,3528760.2265727064,23696942.228014,Base profile pool,Base profile pool
Base profile_30,Base profile_30,0.14896844937822729,1070,3530096.73871268,23696942.228014,Base profile pool,Base profile pool
Base profile_31,Base profile_31,0.1489160063838045,1069,3528854.0001035794,23696942.228014,Base profile pool,Base profile pool
Base profile_32,Base profile_32,0.14908971685767813,1070,3532970.407167364,23696942.228014,Base profile pool,Base profile pool
Base profile_33,Base profile_33,0.14893570278488416,1069,3529320.744582064,23696942.228014,Base profile pool,Base profile pool
Base profile_34,Base profile_34,0.1489312123015155,1069,3529214.3338571005,23696942.228014,Base profile pool,Base profile pool
Base profile_35,Base profile_35,0.1489609375777283,1071,3529918.732010227,23696942.228014,Base profile pool,Base profile pool
Base profile_36,Base profile_36,0.1489266154645311,1069,3529105.4028766495,23696942.228014,Base profile pool,Base profile pool
Base profile_37,Base profile_37,0.14887068378980373,1069,3527779.9932119194,23696942.228014,Base profile pool,Base profile pool
Base profile_38,Base profile_38,0.14896747641306765,1070,3530073.6824135026,23696942.228014,Base profile pool,Base profile pool
Base profile_39,Base profile_39,0.14908658988431966,1071,3532896.3074603397,23696942.228014,Base profile pool,Base profile pool
Base profile_40,Base profile_40,0.14901926887914593,1070,3531301.0054900055,23696942.228014,Base profile pool,Base profile pool
Base profile_41,Base profile_41,0.14888722071288363,1069,3528171.8677227725,23696942.228014,Base profile pool,Base profile pool
Base profile_42,Base profile_42,0.1489761601262724,1070,3530279.45986364,23696942.228014,Base profile pool,Base profile pool
Base profile_43,Base profile_43,0.1490265911155297,1070,3531474.520102572,23696942.228014,Base profile pool,Base profile pool
Base profile_44,Base profile_44,0.14896637700907292,1069,3530047.629900554,23696942.228014,Base profile pool,Base profile pool
Base profile_45,Base profile_45,0.14892597778660283,1070,3529090.2918596235,23696942.228014,Base profile pool,Base profile pool
Base profile_46,Base profile_46,0.14914933107945633,1070,3534383.0819368097,23696942.228014,Base profile pool,Base profile pool
Base profile_47,Base profile_47,0.14898586611583153,1069,3530509.462137488,23696942.228014,Base profile pool,Base profile pool
Base profile_48,Base profile_48,0.149022338318674,1070,3531373.741821175,23696942.228014,Base profile pool,Base profile pool
Base profile_49,Base profile_49,0.14907413800363925,1070,3532601.235963226,23696942.228014,Base profile pool,Base profile pool
""
Individual Task Statistics
Name,Count,Min Duration,Max Duration,Avg Duration,Total Duration,Min Waiting Time,Max Waiting Time,Avg Waiting Time,Total Waiting Time,Min Processing Time,Max Processing Time,Avg Processing Time,Total Processing Time,Min Cycle Time,Max Cycle Time,Avg Cycle Time,Total Cycle Time,Min Idle Time,Max Idle Time,Avg Idle Time,Total Idle Time,Min Idle Cycle Time,Max Idle Cycle Time,Avg Idle Cycle Time,Total Idle Cycle Time,Min Idle Processing Time,Max Idle Processing Time,Avg Idle Processing Time,Total Idle Processing Time,Min Cost,Max Cost,Avg Cost,Total Cost
A,10000,1.7976931348623157e+308,0,0,0,0,0,0.0,0.0,3092.561443477869,3504.1085882498883,3300.0562554507082,33000562.55450708,3092.561443477869,3504.1085882498883,3300.0562554507082,33000562.55450708,0.0,4.998214535589796e-07,1.2752597817780042e-07,0.0012752597817780043,3092.561443477869,3504.1085882498883,3300.056255578219,33000562.555782188,3092.561443477869,3504.1085882498883,3300.056255578219,33000562.555782188,8.590448454105191,9.733634967360802,9.166822931807488,91668.22931807488
B,10000,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,3070.8144486088854,3514.0118730757385,3300.2011865936806,33002011.86593681,3070.8144486088854,3514.0118730757385,3300.2011865936806,33002011.86593681,0.0,4.999442353437189e-07,1.253411796369619e-07,0.001253411796369619,3070.8144490011036,3514.0118730757385,3300.2011867190176,33002011.867190175,3070.8144490011036,3514.0118730757385,3300.2011867190176,33002011.867190175,8.530040135024683,9.761144091877052,9.167225518315803,91672.25518315802
