started_at,2023-01-03 08:00:00+00:00
completed_at,2023-10-04 11:06:41.563973+00:00
""
Resource Utilization
Resource ID,Resource name,Utilization Ratio,Tasks Allocated,Worked Time (seconds),Available Time (seconds),Pool ID,Pool name
Base profile_0,Base profile_0,0.026945759710387023,1069,638197.5885928546,23684527.563973,Base profile pool,Base profile pool
Base profile_1,Base profile_1,0.026954559409308698,1070,638406.0053045196,23684527.563973,Base profile pool,Base profile pool
Base profile_2,Base profile_2,0.027080664025406105,1070,641392.7335604229,23684527.563973,Base profile pool,Base profile pool
Base profile_3,Base profile_3,0.026966408216305283,1070,638686.6387004304,23684527.563973,Base profile pool,Base profile pool
Base profile_4,Base profile_4,0.027032492089118742,1069,640251.8040076148,23684527.563973,Base profile pool,Base profile pool
Base profile_5,Base profile_5,0.027113952168606993,1068,642181.1475056178,23684527.563973,Base profile pool,Base profile pool
Base profile_6,Base profile_6,0.027004016887403833,1070,639577.3823077084,23684527.563973,Base profile pool,Base profile pool
Base profile_7,Base profile_7,0.02704168988962506,1070,640469.6495672347,23684527.563973,Base profile pool,Base profile pool
Base profile_8,Base profile_8,0.02718896974879709,1069,643957.9034514127,23684527.563973,Base profile pool,Base profile pool
Base profile_9,Base profile_9,0.02707149147291917,1070,641175.485988214,23684527.563973,Base profile pool,Base profile pool
Base profile_10,Base profile_10,0.02702814979726299,1070,640148.9588764665,23684527.563973,Base profile pool,Base profile pool
Base profile_11,Base profile_11,0.026964892610416243,1069,638650.7422909753,23684527.563973,Base profile pool,Base profile pool
Base profile_12,Base profile_12,0.02704201261053677,1069,640477.2930595636,23684527.563973,Base profile pool,Base profile pool
Base profile_13,Base profile_13,0.027040001211129202,1069,640429.6540148528,23684527.563973,Base profile pool,Base profile pool
Base profile_14,Base profile_14,0.02713269731202269,1068,642625.1173715375,23684527.563973,Base profile pool,Base profile pool
Base profile_15,Base profile_15,0.027125078801559996,1069,642444.6765504874,23684527.563973,Base profile pool,Base profile pool
Base profile_16,Base profile_16,0.02707056127791809,1069,641153.4547590711,23684527.563973,Base profile pool,Base profile pool
Base profile_17,Base profile_17,0.027042587953100078,1070,640490.919776363,23684527.563973,Base profile pool,Base profile pool
Base profile_18,Base profile_18,0.027061411457556982,1069,640936.7455865231,23684527.563973,Base profile pool,Base profile pool
Base profile_19,Base profile_19,0.027136346287247152,1068,642711.5416258215,23684527.563973,Base profile pool,Base profile pool
Base profile_20,Base profile_20,0.02709088286376077,1068,641634.7619191058,23684527.563973,Base profile pool,Base profile pool
Base profile_21,Base profile_21,0.026943614727501487,1069,638146.7856865778,23684527.563973,Base profile pool,Base profile pool
Base profile_22,Base profile_22,0.027165433723378037,1068,643400.4638086287,23684527.563973,Base profile pool,Base profile pool
Base profile_23,Base profile_23,0.02690104777919494,1069,637138.6076260972,23684527.563973,Base profile pool,Base profile pool
Base profile_24,Base profile_24,0.027066845366777736,1069,641065.4451592421,23684527.563973,Base profile pool,Base profile pool
Base profile_25,Base profile_25,0.02703100950918025,1069,640216.6898021959,23684527.563973,Base profile pool,Base profile pool
