started_at,2020-10-01 09:36:00.800395+00:00
completed_at,2021-07-02 10:41:38.304510+00:00
""
Resource Utilization
Resource ID,Resource name,Utilization Ratio,Tasks Allocated,Worked Time (seconds),Available Time (seconds),Pool ID,Pool name
Base profile_0,Base profile_0,0.040721354523907655,1070,964170.241307047,23677263.504115,Base profile pool,Base profile pool
Base profile_1,Base profile_1,0.0405607859833445,1071,960368.4176616619,23677263.504115,Base profile pool,Base profile pool
Base profile_2,Base profile_2,0.04066902288654849,1070,962931.1713396923,23677263.504115,Base profile pool,Base profile pool
Base profile_3,Base profile_3,0.04074429445887352,1069,964713.3961920012,23677263.504115,Base profile pool,Base profile pool
Base profile_4,Base profile_4,0.04070989034955756,1069,963898.8010301027,23677263.504115,Base profile pool,Base profile pool
Base profile_5,Base profile_5,0.040800364133781165,1069,966040.9726593795,23677263.504115,Base profile pool,Base profile pool
Base profile_6,Base profile_6,0.040695863407607426,1069,963566.6814293924,23677263.504115,Base profile pool,Base profile pool
Base profile_7,Base profile_7,0.04059383127673062,1070,961150.839780736,23677263.504115,Base profile pool,Base profile pool
Base profile_8,Base profile_8,0.040542325353761476,1071,959931.3204705729,23677263.504115,Base profile pool,Base profile pool
Base profile_9,Base profile_9,0.04076394583234171,1069,965178.6869398252,23677263.504115,Base profile pool,Base profile pool
Base profile_10,Base profile_10,0.04068797583573834,1070,963379.9253118404,23677263.504115,Base profile pool,Base profile pool
Base profile_11,Base profile_11,0.040706598694806195,1070,963820.8636531901,23677263.504115,Base profile pool,Base profile pool
Base profile_12,Base profile_12,0.04063341040978347,1070,962087.9653432928,23677263.504115,Base profile pool,Base profile pool
Base profile_13,Base profile_13,0.04068836258335041,1069,963389.082436961,23677263.504115,Base profile pool,Base profile pool
Base profile_14,Base profile_14,0.040660830921496624,1069,962737.2080245427,23677263.504115,Base profile pool,Base profile pool
Base profile_15,Base profile_15,0.04061358724386224,1070,961618.60702029,23677263.504115,Base profile pool,Base profile pool
Base profile_16,Base profile_16,0.040576444203719066,1070,960739.1614714761,23677263.504115,Base profile pool,Base profile pool
Base profile_17,Base profile_17,0.04059060005456586,1070,961074.3332821007,23677263.504115,Base profile pool,Base profile pool
Base profile_18,Base profile_18,0.04082263602052849,1069,966568.3099906297,23677263.504115,Base profile pool,Base profile pool
Base profile_19,Base profile_19,0.040647268183148476,1070,962416.0794948363,23677263.504115,Base profile pool,Base profile pool
Base profile_20,Base profile_20,0.0406926533367424,1070,963490.6757356543,23677263.504115,Base profile pool,Base profile pool
Base profile_21,Base profile_21,0.04067525318055632,1069,963078.6876526237,23677263.504115,Base profile pool,Base profile pool
Base profile_22,Base profile_22,0.04062850032224152,1070,961971.7079067337,23677263.504115,Base profile pool,Base profile pool
Base profile_23,Base profile_23,0.04053496137244888,1070,959756.9615445951,23677263.504115,Base profile pool,Base profile pool
Base profile_24,Base profile_24,0.04065385189690881,1070,962571.9638203754,23677263.504115,Base profile pool,Base profile pool
Base profile_25,Base profile_25,0.040677664789132414,1070,963135.7879443486,23677263.504115,Base profile pool,Base profile pool
Base profile_26,Base profile_26,0.040679594183804846,1070,963181.4707304114,23677263.504115,Base profile pool,Base profile pool
Base profile_27,Base profile_27,0.040580222269110185,1069,960828.6157212774,23677263.504115,Base profile pool,Base profile pool
Base profile_28,Base profile_28,0.04066558930848361,1069,962849.8736070881,23677263.504115,Base profile pool,Base profile pool
Base profile_29,Base profile_29,0.04054658246302767,1069,960032.1171684343,23677263.504115,Base profile pool,Base profile pool
Base profile_30,Base profile_30,0.04068921777727084,1069,963409.331088762,23677263.504115,Base profile pool,Base profile pool
Base profile_31,Base profile_31,0.04050712697903854,1070,959097.9192773413,23677263.504115,Base profile pool,Base profile pool
Base profile_32,Base profile_32,0.04068763402479528,1069,963371.832164073,23677263.504115,Base profile pool,Base profile pool
Base profile_33,Base profile_33,0.04052617719818676,1070,959548.9763359249,23677263.504115,Base profile pool,Base profile pool
Base profile_34,Base profile_34,0.040559724631760975,1069,960343.2877605483,23677263.504115,Base profile pool,Base profile pool
Base profile_35,Base profile_35,0.04061631822099498,1070,961683.2690854855,23677263.504115,Base profile pool,Base profile pool
Base profile_36,Base profile_36,0.040681336233897455,1069,963222.7177094914,23677263.504115,Base profile pool,Base profile pool
Base profile_37,Base profile_37,0.04078788497100921,1068,965745.500234117,23677263.504115,Base profile pool,Base profile pool
Base profile_38,Base profile_38,0.040620709604490324,1070,961787.2450296524,23677263.504115,Base profile pool,Base profile pool
Base profile_39,Base profile_39,0.04064744938635569,1070,962420.3698909213,23677263.504115,Base profile pool,Base profile pool
Base profile_40,Base profile_40,0.0405537283176756,1069,960201.3114518954,23677263.504115,Base profile pool,Base profile pool
Base profile_41,Base profile_41,0.04066054363786154,1070,962730.4059342145,23677263.504115,Base profile pool,Base profile pool
Base profile_42,Base profile_42,0.04063738109970486,1069,962181.9804148546,23677263.504115,Base profile pool,Base profile pool
Base profile_43,Base profile_43,0.0406024265905544,1069,961354.3532910421,23677263.504115,Base profile pool,Base profile pool
Base profile_44,Base profile_44,0.04060720469996759,1070,961467.4858466698,23677263.504115,Base profile pool,Base profile pool
Base profile_45,Base profile_45,0.04075628995895319,1069,964997.416808251,23677263.504115,Base profile pool,Base profile pool
Base profile_46,Base profile_46,0.0405853289589644,1069,960949.5281625894,23677263.504115,Base profile pool,Base profile pool
Base profile_47,Base profile_47,0.04075656651874701,1069,965003.964987364,23677263.504115,Base profile pool,Base profile pool
Base profile_48,Base profile_48,0.040585582610327554,1069,960955.533932753,23677263.504115,Base profile pool,Base profile pool
Base profile_49,Base profile_49,0.04063217247652829,1069,962058.6544714093,23677263.504115,Base profile pool,Base profile pool
""
Individual Task Statistics
Name,Count,Min Duration,Max Duration,Avg Duration,Total Duration,Min Waiting Time,Max Waiting Time,Avg Waiting Time,Total Waiting Time,Min Processing Time,Max Processing Time,Avg Processing Time,Total Processing Time,Min Cycle Time,Max Cycle Time,Avg Cycle Time,Total Cycle Time,Min Idle Time,Max Idle Time,Avg Idle Time,Total Idle Time,Min Idle Cycle Time,Max Idle Cycle Time,Avg Idle Cycle Time,Total Idle Cycle Time,Min Idle Processing Time,Max Idle Processing Time,Avg Idle Processing Time,Total Idle Processing Time,Min Cost,Max Cost,Avg Cost,Total Cost
A,10000,1.7976931348623157e+308,0,0,0,0,0,0.0,0.0,666.6771570648998,1114.0031819936921,900.6522065743504,9006522.065743504,666.6771570648998,1114.0031819936921,900.6522065743504,9006522.065743504,0.0,4.999043312636786e-07,1.2377562311485234e-07,0.0012377562311485235,666.6771570648998,1114.0031819995493,900.6522066981258,9006522.066981258,666.6771570648998,1114.0031819995493,900.6522066981258,9006522.066981258,1.8518809918469439,3.0944532833158114,2.5018116849287386,25018.116849287388
B,10000,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,697.0289093982428,1129.3925307061763,898.9842521248121,8989842.52124812,697.0289093982428,1129.3925307061763,898.9842521248121,8989842.52124812,0.0,4.998305485059973e-07,1.2448760861616393e-07,0.0012448760861616393,697.0289093982428,1129.3925310000777,898.9842522493009,8989842.522493009,697.0289093982428,1129.3925310000777,898.9842522493009,8989842.522493009,1.936191414995119,3.137201474183823,2.4971784781244835,24971.784781244834
D1,11738,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,677.0328124389052,1116.497712481767,899.384324559173,10556973.201675573,677.0328124389052,1116.497712481767,899.384324559173,10556973.201675573,0.0,4.999328666599467e-07,1.229158070220247e-07,0.001442785742824526,677.0328124389052,1116.497712481767,899.3843246820876,10556973.203118345,677.0328124389052,1116.497712481767,899.3843246820876,10556973.203118345,1.8806467012191812,3.1013825346715747,2.498289790442142,29324.925560209864
C2,5040,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,687.7747623734176,1118.3221743134782,899.1421340247076,4531676.355484527,687.7747623734176,1118.3221743134782,899.1421340247076,4531676.355484527,0.0,4.998489657737082e-07,1.211739733061482e-07,0.0006107168254629869,687.7747623734176,1118.3221743134782,899.1421341458816,4531676.356095243,687.7747623734176,1118.3221743134782,899.1421341458816,4531676.356095243,1.910485451037271,3.106450484204106,2.4976170389575234,12587.989876345917
D2,1738,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,715.5734388068781,1081.2525817173637,899.0827755314889,1562605.8638737276,715.5734388068781,1081.2525817173637,899.0827755314889,1562605.8638737276,0.0,4.997847327103955e-07,1.232885750856404e-07,0.00021427554349884304,715.5734389983118,1081.2525819987059,899.082775654779,1562605.8640880059,715.5734389983118,1081.2525819987059,899.082775654779,1562605.8640880059,1.9877039966857726,3.0034793936593434,2.4974521542541384,4340.571844093693
E,10000,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,686.5510922884569,1120.1956705958366,900.4742944077365,9004742.944077365,686.5510922884569,1120.1956705958366,900.4742944077365,9004742.944077365,0.0,4.999677685191273e-07,1.25147564551753e-07,0.0012514756455175302,686.5510922884569,1120.1956709995866,900.4742945328846,9004742.945328847,686.5510922884569,1120.1956709995866,900.4742945328846,9004742.945328847,1.9070863674679357,3.1116546405439904,2.5013174844659254,25013.174844659254
C1,4960,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,636.8357147476562,1132.687132042367,901.3806569446879,4470848.058445652,636.8357147476562,1132.687132042367,901.3806569446879,4470848.058445652,0.0,4.996110192223568e-07,1.2521103995353652e-07,0.0006210467581695411,636.835715000052,1132.687132042367,901.3806570698977,4470848.059066692,636.835715000052,1132.687132042367,901.3806570698977,4470848.059066692,1.7689880965212672,3.1463531445621307,2.503835158179684,12419.022384571233
""
Overall Scenario Statistics
KPI,Min,Max,Average,Accumulated Value,Trace Ocurrences
cycle_time,3099.337027,10086.846545,3781.6655557905992,37816655.557905994,10000
processing_time,3116.427628,10221.69205,3802.222437310498,38022224.37310498,10000
idle_cycle_time,3099.337027,10086.846545,3781.6655557905992,37816655.557905994,10000
idle_processing_time,3116.427628,10221.69205,3802.222437310498,38022224.37310498,10000
waiting_time,0.0,0,0.0,0.0,10000
idle_time,0.0,0,0.0,0.0,10000
