started_at,2020-01-01 08:00:00+00:00
completed_at,2020-09-30 11:46:31.978030+00:00
""
Resource Utilization
Resource ID,Resource name,Utilization Ratio,Tasks Allocated,Worked Time (seconds),Available Time (seconds),Pool ID,Pool name
Base profile_0,Base profile_0,0.02729129313273214,1072,644088.6815140246,23600518.97803,Base profile pool,Base profile pool
Base profile_1,Base profile_1,0.027319607395857128,1072,644756.9128182549,23600518.97803,Base profile pool,Base profile pool
Base profile_2,Base profile_2,0.02719644794659529,1072,641850.2858986271,23600518.97803,Base profile pool,Base profile pool
Base profile_3,Base profile_3,0.02734293866163022,1069,645307.5427989142,23600518.97803,Base profile pool,Base profile pool
Base profile_4,Base profile_4,0.027310733360173266,1072,644547.4809706862,23600518.97803,Base profile pool,Base profile pool
Base profile_5,Base profile_5,0.02715772299431496,1072,640936.3569274119,23600518.97803,Base profile pool,Base profile pool
Base profile_6,Base profile_6,0.02732549243952826,1070,644895.802903102,23600518.97803,Base profile pool,Base profile pool
Base profile_7,Base profile_7,0.027185592331341348,1072,641594.0877448083,23600518.97803,Base profile pool,Base profile pool
Base profile_8,Base profile_8,0.027296672433752864,1070,644215.6358098529,23600518.97803,Base profile pool,Base profile pool
Base profile_9,Base profile_9,0.02714163801675961,1071,640556.7431093557,23600518.97803,Base profile pool,Base profile pool
Base profile_10,Base profile_10,0.027194350345351174,1070,641800.7814206571,23600518.97803,Base profile pool,Base profile pool
Base profile_11,Base profile_11,0.027181615319602056,1071,641500.2282037793,23600518.97803,Base profile pool,Base profile pool
Base profile_12,Base profile_12,0.027188458443057423,1070,641661.7294687567,23600518.97803,Base profile pool,Base profile pool
Base profile_13,Base profile_13,0.027274285907230543,1072,643687.3021658106,23600518.97803,Base profile pool,Base profile pool
Base profile_14,Base profile_14,0.027301791355991794,1071,644336.4450312997,23600518.97803,Base profile pool,Base profile pool
Base profile_15,Base profile_15,0.027200626334254387,1071,641948.8980158733,23600518.97803,Base profile pool,Base profile pool
Base profile_16,Base profile_16,0.027113066739676207,1073,639882.4461423223,23600518.97803,Base profile pool,Base profile pool
Base profile_17,Base profile_17,0.027281919487734896,1071,643867.4586273739,23600518.97803,Base profile pool,Base profile pool
Base profile_18,Base profile_18,0.027288421574364726,1070,644020.911246278,23600518.97803,Base profile pool,Base profile pool
Base profile_19,Base profile_19,0.027328444278196203,1070,644965.4678276049,23600518.97803,Base profile pool,Base profile pool
Base profile_20,Base profile_20,0.02728173551685224,1072,643863.1168190663,23600518.97803,Base profile pool,Base profile pool
Base profile_21,Base profile_21,0.027305284196294584,1070,644418.877875153,23600518.97803,Base profile pool,Base profile pool
Base profile_22,Base profile_22,0.02715239183861409,1069,640810.5388861187,23600518.97803,Base profile pool,Base profile pool
Base profile_23,Base profile_23,0.027220675239481896,1071,642422.0625841838,23600518.97803,Base profile pool,Base profile pool
Base profile_24,Base profile_24,0.02716050549986803,1071,641002.0255025236,23600518.97803,Base profile pool,Base profile pool
Base profile_25,Base profile_25,0.027192801889736582,1072,641764.2370645383,23600518.97803,Base profile pool,Base profile pool
Base profile_26,Base profile_26,0.02721325476326763,1071,642246.935494463,23600518.97803,Base profile pool,Base profile pool
Base profile_27,Base profile_27,0.027170990867483993,1070,641249.4856199358,23600518.97803,Base profile pool,Base profile pool
Base profile_28,Base profile_28,0.02718405073530597,1071,641557.705278319,23600518.97803,Base profile pool,Base profile pool
Base profile_29,Base profile_29,0.027287039270852846,1071,643988.2881660125,23600518.97803,Base profile pool,Base profile pool
