started_at,2021-07-01 13:31:26.570938+00:00
completed_at,2022-04-01 11:53:57.471916+00:00
""
Resource Utilization
Resource ID,Resource name,Utilization Ratio,Tasks Allocated,Worked Time (seconds),Available Time (seconds),Pool ID,Pool name
Base profile_0,Base profile_0,0.02711050680576167,1068,641637.2935991711,23667476.900978,Base profile pool,Base profile pool
Base profile_1,Base profile_1,0.02717452361378933,1068,643152.4099244402,23667476.900978,Base profile pool,Base profile pool
Base profile_2,Base profile_2,0.02712126410348838,1068,641891.891694635,23667476.900978,Base profile pool,Base profile pool
Base profile_3,Base profile_3,0.027074510289822256,1069,640785.3468896594,23667476.900978,Base profile pool,Base profile pool
Base profile_4,Base profile_4,0.02714848752367419,1069,642536.2013630483,23667476.900978,Base profile pool,Base profile pool
Base profile_5,Base profile_5,0.027110132664765734,1070,641628.4386257922,23667476.900978,Base profile pool,Base profile pool
Base profile_6,Base profile_6,0.02716150028192791,1070,642844.1805184362,23667476.900978,Base profile pool,Base profile pool
Base profile_7,Base profile_7,0.02708894170232247,1068,641126.9020116567,23667476.900978,Base profile pool,Base profile pool
Base profile_8,Base profile_8,0.02707870777109631,1068,640884.6906807553,23667476.900978,Base profile pool,Base profile pool
Base profile_9,Base profile_9,0.027115588813707375,1068,641757.5719048367,23667476.900978,Base profile pool,Base profile pool
Base profile_10,Base profile_10,0.027035439064305108,1068,639860.6295622394,23667476.900978,Base profile pool,Base profile pool
Base profile_11,Base profile_11,0.027057967168725345,1068,640393.8129532281,23667476.900978,Base profile pool,Base profile pool
Base profile_12,Base profile_12,0.027134887187639987,1068,642214.3157241133,23667476.900978,Base profile pool,Base profile pool
Base profile_13,Base profile_13,0.027170370713519354,1069,643054.1212532284,23667476.900978,Base profile pool,Base profile pool
Base profile_14,Base profile_14,0.027220346384611422,1069,644236.9192944109,23667476.900978,Base profile pool,Base profile pool
Base profile_15,Base profile_15,0.027099292185638016,1068,641371.8718364413,23667476.900978,Base profile pool,Base profile pool
Base profile_16,Base profile_16,0.027093640131975818,1069,641238.1019869482,23667476.900978,Base profile pool,Base profile pool
Base profile_17,Base profile_17,0.027091784348333092,1067,641194.1802704508,23667476.900978,Base profile pool,Base profile pool
Base profile_18,Base profile_18,0.027061586866453057,1069,640479.4820655873,23667476.900978,Base profile pool,Base profile pool
Base profile_19,Base profile_19,0.027059666243056717,1069,640434.0257557189,23667476.900978,Base profile pool,Base profile pool
Base profile_20,Base profile_20,0.02700519334944361,1069,639144.7898044013,23667476.900978,Base profile pool,Base profile pool
Base profile_21,Base profile_21,0.027106824266850613,1067,641550.1371945568,23667476.900978,Base profile pool,Base profile pool
Base profile_22,Base profile_22,0.027074354295209314,1068,640781.6548907609,23667476.900978,Base profile pool,Base profile pool
Base profile_23,Base profile_23,0.027102473464252288,1067,641447.1646745602,23667476.900978,Base profile pool,Base profile pool
Base profile_24,Base profile_24,0.02704914460591513,1068,640185.00515171,23667476.900978,Base profile pool,Base profile pool
Base profile_25,Base profile_25,0.026916981820458236,1069,637057.04547974,23667476.900978,Base profile pool,Base profile pool
Base profile_26,Base profile_26,0.027025099897622324,1069,639615.9275735993,23667476.900978,Base profile pool,Base profile pool
Base profile_27,Base profile_27,0.02710162267520073,1067,641427.0286443349,23667476.900978,Base profile pool,Base profile pool
Base profile_28,Base profile_28,0.0269623195261104,1068,638130.074581006,23667476.900978,Base profile pool,Base profile pool
Base profile_29,Base profile_29,0.027067398066013087,1068,640617.0184969413,23667476.900978,Base profile pool,Base profile pool
Base profile_30,Base profile_30,0.027192271974124046,1067,643572.4688326922,23667476.900978,Base profile pool,Base profile pool
Base profile_31,Base profile_31,0.02701169520928284,1070,639298.6724219597,23667476.900978,Base profile pool,Base profile pool
Base profile_32,Base profile_32,0.027097308676023477,1068,641324.9271684564,23667476.900978,Base profile pool,Base profile pool
Base profile_33,Base profile_33,0.02713244914084706,1068,642156.6133079581,23667476.900978,Base profile pool,Base profile pool
Base profile_34,Base profile_34,0.027133743349246748,1068,642187.2439553628,23667476.900978,Base profile pool,Base profile pool
Base profile_35,Base profile_35,0.027017583681523287,1067,639438.0377026926,23667476.900978,Base profile pool,Base profile pool
Base profile_36,Base profile_36,0.027058564833486263,1067,640407.9581701517,23667476.900978,Base profile pool,Base profile pool
Base profile_37,Base profile_37,0.02710135384588498,1069,641420.666132714,23667476.900978,Base profile pool,Base profile pool
Base profile_38,Base profile_38,0.026991507974333712,1068,638820.8915051066,23667476.900978,Base profile pool,Base profile pool
Base profile_39,Base profile_39,0.027093066916753707,1066,641224.5354289196,23667476.900978,Base profile pool,Base profile pool
Base profile_40,Base profile_40,0.02716798189980091,1068,642997.5840597264,23667476.900978,Base profile pool,Base profile pool
Base profile_41,Base profile_41,0.027003473877126018,1068,639104.0942330428,23667476.900978,Base profile pool,Base profile pool
Base profile_42,Base profile_42,0.02721505016363394,1067,644111.5711067638,23667476.900978,Base profile pool,Base profile pool
Base profile_43,Base profile_43,0.02711172046823206,1068,641666.0179276547,23667476.900978,Base profile pool,Base profile pool
Base profile_44,Base profile_44,0.027046834966508372,1068,640130.341814401,23667476.900978,Base profile pool,Base profile pool
Base profile_45,Base profile_45,0.02698154439308066,1068,638585.078675949,23667476.900978,Base profile pool,Base profile pool
Base profile_46,Base profile_46,0.027131555458509492,1068,642135.462101877,23667476.900978,Base profile pool,Base profile pool
Base profile_47,Base profile_47,0.027071877977923615,1069,640723.0467086021,23667476.900978,Base profile pool,Base profile pool
Base profile_48,Base profile_48,0.027079458357382218,1069,640902.4551643393,23667476.900978,Base profile pool,Base profile pool
Base profile_49,Base profile_49,0.027089899128936227,1067,641149.5618839222,23667476.900978,Base profile pool,Base profile pool
""
Individual Task Statistics
Name,Count,Min Duration,Max Duration,Avg Duration,Total Duration,Min Waiting Time,Max Waiting Time,Avg Waiting Time,Total Waiting Time,Min Processing Time,Max Processing Time,Avg Processing Time,Total Processing Time,Min Cycle Time,Max Cycle Time,Avg Cycle Time,Total Cycle Time,Min Idle Time,Max Idle Time,Avg Idle Time,Total Idle Time,Min Idle Cycle Time,Max Idle Cycle Time,Avg Idle Cycle Time,Total Idle Cycle Time,Min Idle Processing Time,Max Idle Processing Time,Avg Idle Processing Time,Total Idle Processing Time,Min Cost,Max Cost,Avg Cost,Total Cost
A,10000,1.7976931348623157e+308,0,0,0,0,0,0.0,0.0,355.95442639291286,809.2340474165976,600.0324548140312,6000324.548140313,355.95442639291286,809.2340474165976,600.0324548140312,6000324.548140313,0.0,4.999800466976012e-07,1.2511840058664347e-07,0.0012511840058664347,355.95442639291286,809.2340474165976,600.0324549391477,6000324.549391476,355.95442639291286,809.2340474165976,600.0324549391477,6000324.549391476,0.988762295535869,2.2478723539349934,1.666756818927859,16667.56818927859
