started_at,2020-10-01 08:49:38.947482+00:00
completed_at,2021-07-01 17:34:16.996166+00:00
""
Resource Utilization
Resource ID,Resource name,Utilization Ratio,Tasks Allocated,Worked Time (seconds),Available Time (seconds),Pool ID,Pool name
Base profile_0,Base profile_0,0.1901382036179826,1069,4490761.108278667,23618405.048684,Base profile pool,Base profile pool
Base profile_1,Base profile_1,0.19002505272266487,1069,4488088.664601431,23618405.048684,Base profile pool,Base profile pool
Base profile_2,Base profile_2,0.19002846642855542,1069,4488169.290889871,23618405.048684,Base profile pool,Base profile pool
Base profile_3,Base profile_3,0.19016865145471418,1069,4491480.237619449,23618405.048684,Base profile pool,Base profile pool
Base profile_4,Base profile_4,0.190010195004162,1068,4487737.7489877315,23618405.048684,Base profile pool,Base profile pool
Base profile_5,Base profile_5,0.1901466039776629,1069,4490959.511376151,23618405.048684,Base profile pool,Base profile pool
Base profile_6,Base profile_6,0.19013024982092347,1069,4490573.2522780495,23618405.048684,Base profile pool,Base profile pool
Base profile_7,Base profile_7,0.19007927114873419,1069,4489369.217349439,23618405.048684,Base profile pool,Base profile pool
Base profile_8,Base profile_8,0.18990976658391723,1069,4485365.789879991,23618405.048684,Base profile pool,Base profile pool
Base profile_9,Base profile_9,0.1900957236782609,1069,4489757.799855876,23618405.048684,Base profile pool,Base profile pool
Base profile_10,Base profile_10,0.18992226361931452,1069,4485660.949923912,23618405.048684,Base profile pool,Base profile pool
Base profile_11,Base profile_11,0.19001782388020202,1069,4487917.930872111,23618405.048684,Base profile pool,Base profile pool
Base profile_12,Base profile_12,0.19014911111741375,1069,4491018.7260183,23618405.048684,Base profile pool,Base profile pool
Base profile_13,Base profile_13,0.19008757847826532,1069,4489565.423223178,23618405.048684,Base profile pool,Base profile pool
Base profile_14,Base profile_14,0.1897373365243779,1067,4481293.266891222,23618405.048684,Base profile pool,Base profile pool
Base profile_15,Base profile_15,0.19001006525071473,1069,4487734.684418257,23618405.048684,Base profile pool,Base profile pool
Base profile_16,Base profile_16,0.1898876039801485,1068,4484842.344527247,23618405.048684,Base profile pool,Base profile pool
Base profile_17,Base profile_17,0.18989534892046034,1068,4485025.26766461,23618405.048684,Base profile pool,Base profile pool
Base profile_18,Base profile_18,0.18998804443896336,1068,4487214.587966813,23618405.048684,Base profile pool,Base profile pool
Base profile_19,Base profile_19,0.18993635498860129,1067,4485993.765591417,23618405.048684,Base profile pool,Base profile pool
Base profile_20,Base profile_20,0.18987557877520356,1068,4484558.3283660645,23618405.048684,Base profile pool,Base profile pool
Base profile_21,Base profile_21,0.19002451219779679,1068,4488075.898266158,23618405.048684,Base profile pool,Base profile pool
Base profile_22,Base profile_22,0.18996384943473513,1069,4486643.1405567955,23618405.048684,Base profile pool,Base profile pool
Base profile_23,Base profile_23,0.1899152062222773,1068,4485494.265462098,23618405.048684,Base profile pool,Base profile pool
Base profile_24,Base profile_24,0.19010508886792654,1069,4489978.990698757,23618405.048684,Base profile pool,Base profile pool
Base profile_25,Base profile_25,0.19021850507702376,1070,4492657.700664301,23618405.048684,Base profile pool,Base profile pool
