started_at,2020-09-30 12:12:55.155173+00:00
completed_at,2021-07-01 13:01:35.144903+00:00
""
Resource Utilization
Resource ID,Resource name,Utilization Ratio,Tasks Allocated,Worked Time (seconds),Available Time (seconds),Pool ID,Pool name
Base profile_0,Base profile_0,0.06786759333891865,1070,1606849.8346231992,23676245.98973,Base profile pool,Base profile pool
Base profile_1,Base profile_1,0.06781129053456923,1071,1605516.7955775107,23676245.98973,Base profile pool,Base profile pool
Base profile_2,Base profile_2,0.06790034887605682,1070,1607625.3627780082,23676245.98973,Base profile pool,Base profile pool
Base profile_3,Base profile_3,0.06795801917757395,1070,1608990.7790230296,23676245.98973,Base profile pool,Base profile pool
Base profile_4,Base profile_4,0.06801328908946873,1071,1610299.3630528813,23676245.98973,Base profile pool,Base profile pool
Base profile_5,Base profile_5,0.06782154976447012,1071,1605759.6956283094,23676245.98973,Base profile pool,Base profile pool
Base profile_6,Base profile_6,0.0678965996708006,1070,1607536.595672096,23676245.98973,Base profile pool,Base profile pool
Base profile_7,Base profile_7,0.0677865054880135,1071,1604929.9787183905,23676245.98973,Base profile pool,Base profile pool
Base profile_8,Base profile_8,0.06782272981268832,1070,1605787.6347402032,23676245.98973,Base profile pool,Base profile pool
Base profile_9,Base profile_9,0.06781941221440607,1071,1605709.0864671776,23676245.98973,Base profile pool,Base profile pool
Base profile_10,Base profile_10,0.06785386795214898,1071,1606524.8689897363,23676245.98973,Base profile pool,Base profile pool
Base profile_11,Base profile_11,0.06777923157394757,1071,1604757.759739657,23676245.98973,Base profile pool,Base profile pool
Base profile_12,Base profile_12,0.06769781679863116,1071,1602830.163492067,23676245.98973,Base profile pool,Base profile pool
Base profile_13,Base profile_13,0.06779636459842038,1071,1605163.4054416234,23676245.98973,Base profile pool,Base profile pool
Base profile_14,Base profile_14,0.06786143682653134,1070,1606704.0715214785,23676245.98973,Base profile pool,Base profile pool
Base profile_15,Base profile_15,0.06786015074320287,1070,1606673.6218962304,23676245.98973,Base profile pool,Base profile pool
Base profile_16,Base profile_16,0.06784649271095361,1070,1606350.250964961,23676245.98973,Base profile pool,Base profile pool
Base profile_17,Base profile_17,0.06771516749436059,1071,1603240.9628322502,23676245.98973,Base profile pool,Base profile pool
Base profile_18,Base profile_18,0.06778059851193705,1070,1604790.1236997487,23676245.98973,Base profile pool,Base profile pool
Base profile_19,Base profile_19,0.06785703178306662,1071,1606599.7766288123,23676245.98973,Base profile pool,Base profile pool
Base profile_20,Base profile_20,0.06769447931161122,1070,1602751.1443283958,23676245.98973,Base profile pool,Base profile pool
Base profile_21,Base profile_21,0.06796057244369202,1070,1609051.2307797184,23676245.98973,Base profile pool,Base profile pool
Base profile_22,Base profile_22,0.06783054181458435,1071,1605972.593618766,23676245.98973,Base profile pool,Base profile pool
Base profile_23,Base profile_23,0.06766079339183849,1071,1601953.588205466,23676245.98973,Base profile pool,Base profile pool
Base profile_24,Base profile_24,0.06781402064995723,1070,1605581.4344610174,23676245.98973,Base profile pool,Base profile pool
Base profile_25,Base profile_25,0.06786162594935703,1070,1606708.5492400217,23676245.98973,Base profile pool,Base profile pool
Base profile_26,Base profile_26,0.06775108083689796,1069,1604091.2559644785,23676245.98973,Base profile pool,Base profile pool
Base profile_27,Base profile_27,0.06777194863205231,1070,1604585.3270158162,23676245.98973,Base profile pool,Base profile pool
Base profile_28,Base profile_28,0.0677461968230955,1071,1603975.6208522741,23676245.98973,Base profile pool,Base profile pool
Base profile_29,Base profile_29,0.06770359839465771,1071,1602967.049981805,23676245.98973,Base profile pool,Base profile pool
Base profile_30,Base profile_30,0.06788670567139357,1070,1607302.3429083128,23676245.98973,Base profile pool,Base profile pool
Base profile_31,Base profile_31,0.06776186096582781,1070,1604346.4889488225,23676245.98973,Base profile pool,Base profile pool
Base profile_32,Base profile_32,0.06775137338357529,1071,1604098.1823715742,23676245.98973,Base profile pool,Base profile pool
Base profile_33,Base profile_33,0.06790165043500689,1071,1607656.17880788,23676245.98973,Base profile pool,Base profile pool
Base profile_34,Base profile_34,0.06780014373318746,1070,1605252.8811659974,23676245.98973,Base profile pool,Base profile pool
Base profile_35,Base profile_35,0.06789429301942765,1070,1607481.9828267775,23676245.98973,Base profile pool,Base profile pool
Base profile_36,Base profile_36,0.06778291998908575,1070,1604845.087563781,23676245.98973,Base profile pool,Base profile pool
Base profile_37,Base profile_37,0.0678960093291007,1071,1607522.618596791,23676245.98973,Base profile pool,Base profile pool
Base profile_38,Base profile_38,0.06778886567682191,1071,1604985.8591292005,23676245.98973,Base profile pool,Base profile pool
Base profile_39,Base profile_39,0.06771047454760114,1071,1603129.8514703566,23676245.98973,Base profile pool,Base profile pool
Base profile_40,Base profile_40,0.06774174961600327,1069,1603870.327683191,23676245.98973,Base profile pool,Base profile pool
Base profile_41,Base profile_41,0.06777894152763675,1070,1604750.8925318539,23676245.98973,Base profile pool,Base profile pool
Base profile_42,Base profile_42,0.06766323605053558,1070,1602011.4211936474,23676245.98973,Base profile pool,Base profile pool
Base profile_43,Base profile_43,0.067799475050656,1069,1605237.0492738935,23676245.98973,Base profile pool,Base profile pool
Base profile_44,Base profile_44,0.06767926203997829,1069,1602390.8564619217,23676245.98973,Base profile pool,Base profile pool
Base profile_45,Base profile_45,0.06784125793911637,1070,1606226.3112192424,23676245.98973,Base profile pool,Base profile pool
Base profile_46,Base profile_46,0.06766764231024738,1069,1602115.7448824788,23676245.98973,Base profile pool,Base profile pool
Base profile_47,Base profile_47,0.06778466712678755,1070,1604886.4532257866,23676245.98973,Base profile pool,Base profile pool
Base profile_48,Base profile_48,0.06786575008781866,1071,1606806.193356735,23676245.98973,Base profile pool,Base profile pool
Base profile_49,Base profile_49,0.06793827736175552,1070,1608523.3669354285,23676245.98973,Base profile pool,Base profile pool
""
Individual Task Statistics
Name,Count,Min Duration,Max Duration,Avg Duration,Total Duration,Min Waiting Time,Max Waiting Time,Avg Waiting Time,Total Waiting Time,Min Processing Time,Max Processing Time,Avg Processing Time,Total Processing Time,Min Cycle Time,Max Cycle Time,Avg Cycle Time,Total Cycle Time,Min Idle Time,Max Idle Time,Avg Idle Time,Total Idle Time,Min Idle Cycle Time,Max Idle Cycle Time,Avg Idle Cycle Time,Total Idle Cycle Time,Min Idle Processing Time,Max Idle Processing Time,Avg Idle Processing Time,Total Idle Processing Time,Min Cost,Max Cost,Avg Cost,Total Cost
A,10000,1.7976931348623157e+308,0,0,0,0,0,0.0,0.0,1298.5572013603523,1736.8633002750576,1499.4878081108461,14994878.081108462,1298.5572013603523,1736.8633002750576,1499.4878081108461,14994878.081108462,0.0,4.999867542210268e-07,1.2218763217788364e-07,0.0012218763217788364,1298.5572013603523,1736.8633002750576,1499.4878082330356,14994878.082330355,1298.5572013603523,1736.8633002750576,1499.4878082330356,14994878.082330355,3.6071033371120897,4.824620278541826,4.165243911419042,41652.43911419042
D1,11758,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,1303.1247901245952,1727.1133523248136,1499.5224752675308,17631385.26419563,1303.1247901245952,1727.1133523248136,1499.5224752675308,17631385.26419563,0.0,4.999860721000005e-07,1.2389694011016151e-07,0.0014567802218152792,1303.1247901245952,1727.1133523248136,1499.5224753914235,17631385.26565236,1303.1247901245952,1727.1133523248136,1499.5224753914235,17631385.26565236,3.619791083679431,4.797537089791149,4.165340209076472,48976.07017832116
B,10000,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,1293.1592483185232,1748.2868052199483,1500.2130228125843,15002130.228125842,1293.1592483185232,1748.2868052199483,1500.2130228125843,15002130.228125842,0.0,4.999092197977006e-07,1.2335021278886415e-07,0.0012335021278886416,1293.1592483185232,1748.2868052199483,1500.2130229359352,15002130.229359351,1293.1592483185232,1748.2868052199483,1500.2130229359352,15002130.229359351,3.592109023107009,4.856352236722079,4.167258396701603,41672.58396701603
D2,1758,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,1276.1352324960753,1704.7327307333005,1499.374900104348,2635901.0743834437,1276.1352324960753,1704.7327307333005,1499.374900104348,2635901.0743834437,0.0,4.998321401217254e-07,1.273069196252853e-07,0.00022380556470125157,1276.1352324960753,1704.732730999589,1499.3749002316556,2635901.0746072507,1276.1352324960753,1704.732730999589,1499.3749002316556,2635901.0746072507,3.544820090266876,4.73536869648139,4.16493027806764,7321.947428842911
C1,5136,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,1271.2643031980842,1721.3180454224348,1501.7886943478868,7713186.734170746,1271.2643031980842,1721.3180454224348,1501.7886943478868,7713186.734170746,0.0,4.999301381758414e-07,1.2580655790510168e-07,0.0006461424814006023,1271.2643031980842,1721.3180454224348,1501.788694473693,7713186.734816888,1271.2643031980842,1721.3180454224348,1501.788694473693,7713186.734816888,3.5312897311057894,4.781439015062319,4.171635262077465,21425.51870602986
C2,4864,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,1261.7802082430571,1743.5610437857981,1500.0714458969203,7296347.51284262,1261.7802082430571,1743.5610437857981,1500.0714458969203,7296347.51284262,0.0,4.998569238523487e-07,1.2372103332468574e-07,0.0006017791060912714,1261.7802082430571,1743.5610440000892,1500.071446020641,7296347.513444398,1261.7802082430571,1743.5610440000892,1500.071446020641,7296347.513444398,3.504945022897381,4.843225121627217,4.166865127491435,20267.631980118338
E,10000,1.7976931348623157e+308,0,0,0,0.0,0,0.0,0.0,1285.3274898544312,1740.9347001612186,1499.988912166189,14999889.12166189,1285.3274898544312,1740.9347001612186,1499.988912166189,14999889.12166189,0.0,4.998546501155943e-07,1.253677325166791e-07,0.001253677325166791,1285.3274899981916,1740.9347001612186,1499.9889122915577,14999889.122915577,1285.3274899981916,1740.9347001612186,1499.9889122915577,14999889.122915577,3.570354138484531,4.835929722670052,4.166635867128317,41666.35867128317
""
Overall Scenario Statistics
KPI,Min,Max,Average,Accumulated Value,Trace Ocurrences
cycle_time,5568.106909,16780.084333,6305.138353160076,63051383.53160076,10000
processing_time,5592.346826,16835.635723,6325.63001127438,63256300.1127438,10000
idle_cycle_time,5568.106909,16780.084333,6305.138353160076,63051383.53160076,10000
idle_processing_time,5592.346826,16835.635723,6325.63001127438,63256300.1127438,10000
waiting_time,0.0,0,0.0,0.0,10000
idle_time,0.0,0,0.0,0.0,10000
