started_at,2023-10-04 11:06:41.563973+00:00
completed_at,2024-07-04 18:36:41.707160+00:00
""
Resource Utilization
Resource ID,Resource name,Utilization Ratio,Tasks Allocated,Worked Time (seconds),Available Time (seconds),Pool ID,Pool name
Base profile_0,Base profile_0,0.2715655759538559,1073,6436192.719368805,23700326.143186998,Base profile pool,Base profile pool
Base profile_1,Base profile_1,0.2715591782708992,1073,6436041.092196171,23700326.143186998,Base profile pool,Base profile pool
Base profile_2,Base profile_2,0.27148598530412626,1072,6434306.395012265,23700326.143186998,Base profile pool,Base profile pool
Base profile_3,Base profile_3,0.27119678426509664,1071,6427452.236066314,23700326.143186998,Base profile pool,Base profile pool
Base profile_4,Base profile_4,0.2713516605184025,1072,6431122.853781497,23700326.143186998,Base profile pool,Base profile pool
Base profile_5,Base profile_5,0.2714260380631221,1072,6432885.625849081,23700326.143186998,Base profile pool,Base profile pool
Base profile_6,Base profile_6,0.27136113114284144,1072,6431347.31066948,23700326.143186998,Base profile pool,Base profile pool
Base profile_7,Base profile_7,0.27136259229390586,1072,6431381.940426252,23700326.143186998,Base profile pool,Base profile pool
Base profile_8,Base profile_8,0.27130530633254,1071,6430024.244458456,23700326.143186998,Base profile pool,Base profile pool
Base profile_9,Base profile_9,0.27167616456838006,1073,6438813.705600751,23700326.143186998,Base profile pool,Base profile pool
Base profile_10,Base profile_10,0.27157296992862334,1073,6436367.958982288,23700326.143186998,Base profile pool,Base profile pool
Base profile_11,Base profile_11,0.2715076205479819,1072,6434819.157347831,23700326.143186998,Base profile pool,Base profile pool
Base profile_12,Base profile_12,0.27133345106134915,1072,6430691.283710443,23700326.143186998,Base profile pool,Base profile pool
Base profile_13,Base profile_13,0.2711767164210588,1071,6426976.621617626,23700326.143186998,Base profile pool,Base profile pool
Base profile_14,Base profile_14,0.271131830044093,1071,6425912.799844151,23700326.143186998,Base profile pool,Base profile pool
Base profile_15,Base profile_15,0.2714517785719539,1072,6433495.684303487,23700326.143186998,Base profile pool,Base profile pool
Base profile_16,Base profile_16,0.27122447769866537,1071,6428108.579473917,23700326.143186998,Base profile pool,Base profile pool
Base profile_17,Base profile_17,0.27145830463704507,1072,6433650.3541745795,23700326.143186998,Base profile pool,Base profile pool
Base profile_18,Base profile_18,0.2713580592396689,1072,6431274.50556241,23700326.143186998,Base profile pool,Base profile pool
Base profile_19,Base profile_19,0.2714371297463132,1072,6433148.502358187,23700326.143186998,Base profile pool,Base profile pool
Base profile_20,Base profile_20,0.27129241006757654,1072,6429718.598772791,23700326.143186998,Base profile pool,Base profile pool
Base profile_21,Base profile_21,0.271379367936635,1072,6431779.528630193,23700326.143186998,Base profile pool,Base profile pool
Base profile_22,Base profile_22,0.27126678150262956,1072,6429111.193424967,23700326.143186998,Base profile pool,Base profile pool
Base profile_23,Base profile_23,0.2715263704705303,1073,6435263.536627388,23700326.143186998,Base profile pool,Base profile pool
Base profile_24,Base profile_24,0.2711422864589209,1071,6426160.620285861,23700326.143186998,Base profile pool,Base profile pool
Base profile_25,Base profile_25,0.27109379916717197,1071,6425011.455657612,23700326.143186998,Base profile pool,Base profile pool
Base profile_26,Base profile_26,0.2711392215582808,1071,6426087.981141094,23700326.143186998,Base profile pool,Base profile pool
Base profile_27,Base profile_27,0.27124926921289205,1071,6428696.146446674,23700326.143186998,Base profile pool,Base profile pool
Base profile_28,Base profile_28,0.2711473942321724,1071,6426281.676177787,23700326.143186998,Base profile pool,Base profile pool
Base profile_29,Base profile_29,0.27144492788715713,1072,6433333.320839499,23700326.143186998,Base profile pool,Base profile pool
Base profile_30,Base profile_30,0.27112561600567625,1071,6425765.5251070075,23700326.143186998,Base profile pool,Base profile pool
Base profile_31,Base profile_31,0.27123457263742823,1072,6428347.832814993,23700326.143186998,Base profile pool,Base profile pool
Base profile_32,Base profile_32,0.2711456296824864,1071,6426239.855774732,23700326.143186998,Base profile pool,Base profile pool
Base profile_33,Base profile_33,0.27118459212101986,1071,6427163.27827531,23700326.143186998,Base profile pool,Base profile pool
Base profile_34,Base profile_34,0.27143541906112484,1072,6433107.958561296,23700326.143186998,Base profile pool,Base profile pool
Base profile_35,Base profile_35,0.271250516079151,1071,6428725.697583668,23700326.143186998,Base profile pool,Base profile pool
Base profile_36,Base profile_36,0.27132432485244895,1072,6430474.989583057,23700326.143186998,Base profile pool,Base profile pool
Base profile_37,Base profile_37,0.27138349994808636,1071,6431877.458649218,23700326.143186998,Base profile pool,Base profile pool
Base profile_38,Base profile_38,0.2713606709219021,1072,6431336.40328312,23700326.143186998,Base profile pool,Base profile pool
Base profile_39,Base profile_39,0.27135523352451113,1072,6431207.535191583,23700326.143186998,Base profile pool,Base profile pool
Base profile_40,Base profile_40,0.27110926799733365,1071,6425378.071977496,23700326.143186998,Base profile pool,Base profile pool
Base profile_41,Base profile_41,0.27112005619173235,1071,6425633.7557032425,23700326.143186998,Base profile pool,Base profile pool
Base profile_42,Base profile_42,0.27134172347203,1072,6430887.34254157,23700326.143186998,Base profile pool,Base profile pool
Base profile_43,Base profile_43,0.2711067005400841,1071,6425317.222403324,23700326.143186998,Base profile pool,Base profile pool
Base profile_44,Base profile_44,0.2712503487008707,1071,6428721.730663836,23700326.143186998,Base profile pool,Base profile pool
Base profile_45,Base profile_45,0.27122292200740344,1071,6428071.709083632,23700326.143186998,Base profile pool,Base profile pool
Base profile_46,Base profile_46,0.2713407204981406,1072,6430863.571733278,23700326.143186998,Base profile pool,Base profile pool
Base profile_47,Base profile_47,0.2711931007608617,1071,6427364.935814597,23700326.143186998,Base profile pool,Base profile pool
Base profile_48,Base profile_48,0.27118079994538896,1071,6427073.402476065,23700326.143186998,Base profile pool,Base profile pool
Base profile_49,Base profile_49,0.27112134858304404,1071,6425664.385798833,23700326.143186998,Base profile pool,Base profile pool
""
Individual Task Statistics
Name,Count,Min Duration,Max Duration,Avg Duration,Total Duration,Min Waiting Time,Max Waiting Time,Avg Waiting Time,Total Waiting Time,Min Processing Time,Max Processing Time,Avg Processing Time,Total Processing Time,Min Cycle Time,Max Cycle Time,Avg Cycle Time,Total Cycle Time,Min Idle Time,Max Idle Time,Avg Idle Time,Total Idle Time,Min Idle Cycle Time,Max Idle Cycle Time,Avg Idle Cycle Time,Total Idle Cycle Time,Min Idle Processing Time,Max Idle Processing Time,Avg Idle Processing Time,Total Idle Processing Time,Min Cost,Max Cost,Avg Cost,Total Cost
A,10000,1.7976931348623157e+308,0,0,0,0,166.55337754637003,0.10291110211871564,1029.1110211871564,5752.417108794862,6256.27698821947,5999.516293942043,59995162.93942043,5752.417108794862,6256.27698821947,5999.619205044162,59996192.05044162,0.0,4.999164957553148e-07,1.2533950412034756e-07,0.0012533950412034756,5752.417109001428,6256.27698821947,5999.619205169502,59996192.05169502,5752.417109001428,6256.27698821947,5999.516294067382,59995162.94067381,15.978936413319062,17.378547189498526,16.66532303872805,166653.2303872805
B,10000,1.7976931348623157e+308,0,0,0,0.0,619.2462996430695,1.3293505376059096,13293.505376059096,5737.486450364813,6220.6097334790975,6000.815755020071,60008157.550200716,5737.486450364813,6620.540357854217,6002.14510555768,60021451.0555768,0.0,4.997591531719081e-07,1.2648698384509772e-07,0.0012648698384509771,5737.486450364813,6620.540357854217,6002.145105684174,60021451.056841746,5737.486450364813,6220.6097334790975,6000.815755146567,60008157.551465675,15.937462362124482,17.279471481886382,16.668932652833586,166689.32652833586
D1,11791,1.7976931348623157e+308,0,0,0,0.0,622.107157446444,1.250249209951377,14741.688434536685,5769.957674095407,6237.552710580606,6000.3254966453105,70749837.93094486,5769.957674095407,6516.880366813391,6001.5757458552625,70764579.6193794,0.0,1.000000471565727,0.000678607151458173,8.001456922843317,5769.957674095407,6516.880366813391,6001.576424462412,70764587.6208363,5769.957674095407,6237.552710999735,6000.326175252458,70749845.93240173,16.027660205820574,17.32653530716835,16.66757082401467,196527.32758595698
C1,4996,1.7976931348623157e+308,0,0,0,0.0,617.3439201088622,1.41558544710409,7072.264893732034,5775.3321201093495,6236.529441763461,6000.929270067617,29980642.633257814,5775.3321201093495,6660.232659504749,6002.3448555147215,29987714.898151547,0.0,4.999474185751751e-07,1.2393418261116305e-07,0.0006191751763253706,5775.3321201093495,6660.232659504749,6002.344855638654,29987714.898770716,5775.3321201093495,6236.529442000203,6000.929270191551,29980642.63387699,16.042589222525972,17.323692893787392,16.669247972410062,83279.56287016068
