started_at,2020-01-01 08:00:00+00:00
completed_at,2020-10-01 08:49:38.947482+00:00
""
Resource Utilization
Resource ID,Resource name,Utilization Ratio,Tasks Allocated,Worked Time (seconds),Available Time (seconds),Pool ID,Pool name
Base profile_0,Base profile_0,0.027047712893775323,1069,640389.8986049654,23676304.947482,Base profile pool,Base profile pool
Base profile_1,Base profile_1,0.02710318461467541,1069,641703.2639849575,23676304.947482,Base profile pool,Base profile pool
Base profile_2,Base profile_2,0.027129428639898368,1069,642324.6255291856,23676304.947482,Base profile pool,Base profile pool
Base profile_3,Base profile_3,0.02709278048353544,1069,641456.932603374,23676304.947482,Base profile pool,Base profile pool
Base profile_4,Base profile_4,0.027183372241422976,1068,643601.8106888477,23676304.947482,Base profile pool,Base profile pool
Base profile_5,Base profile_5,0.027148279022467813,1069,642770.9329352765,23676304.947482,Base profile pool,Base profile pool
Base profile_6,Base profile_6,0.027286356821252977,1068,646040.1050057911,23676304.947482,Base profile pool,Base profile pool
Base profile_7,Base profile_7,0.027128615692605596,1070,642305.3779411757,23676304.947482,Base profile pool,Base profile pool
Base profile_8,Base profile_8,0.027116408088081887,1070,642016.3469737942,23676304.947482,Base profile pool,Base profile pool
Base profile_9,Base profile_9,0.027097674721913923,1069,641572.8100837086,23676304.947482,Base profile pool,Base profile pool
Base profile_10,Base profile_10,0.027074903650361415,1070,641033.6752496505,23676304.947482,Base profile pool,Base profile pool
Base profile_11,Base profile_11,0.027250378781104888,1069,645188.2779558322,23676304.947482,Base profile pool,Base profile pool
Base profile_12,Base profile_12,0.027205568363926676,1070,644127.332853897,23676304.947482,Base profile pool,Base profile pool
Base profile_13,Base profile_13,0.027108074875325676,1068,641819.0472873858,23676304.947482,Base profile pool,Base profile pool
Base profile_14,Base profile_14,0.02713700048901378,1068,642503.8989378584,23676304.947482,Base profile pool,Base profile pool
Base profile_15,Base profile_15,0.02703641144930434,1069,640122.3221593234,23676304.947482,Base profile pool,Base profile pool
Base profile_16,Base profile_16,0.026957689579922523,1068,638258.4791738036,23676304.947482,Base profile pool,Base profile pool
Base profile_17,Base profile_17,0.026926122351362665,1070,637511.0838440736,23676304.947482,Base profile pool,Base profile pool
Base profile_18,Base profile_18,0.027088390634217262,1068,641352.9971922432,23676304.947482,Base profile pool,Base profile pool
Base profile_19,Base profile_19,0.02704612330219853,1069,640352.2629500512,23676304.947482,Base profile pool,Base profile pool
